actividad_tipo,nombre,tipo_via_codigo,tipo_via_descripcion,direccion_nombre_via,direccion_numero,direccion_codigo_postal,municipio_codigo,municipio_nombre,referencia,web,email,telefono,fax,longitud,latitud,fecha_creacion,fecha_actualizacion
moda complementos,Algo Asi,CL,Calle,Bentagay,1,38111,38038,Santa Cruz de Tenerife,CC Santa Cruz Pt 3 Lc 12,www.algo-asi.es,,922685641.0,,-16.30136262,28.42659578,2016-05-09T12:45:15.374000,2016-02-18T10:32:45.109000
moda complementos,Ali-Ani,CR,Carretera,Provincial TF 217,86,38390,38039,Santa Úrsula,Ed Pejomar Lc 03,,,922536324.0,,-16.50020455,28.42116292,2016-05-09T12:45:15,2018-04-10T14:32:20.221000
ferreteria,Alianza Aleman Blaker,CL,Calle,Tijarafe,0,38108,38023,La Laguna,P I Los Majuelos Edificio Multiusos,,alianzatfal@alianza-ab.com,922821534.0,922821857,-16.29979958,28.45945916,2017-02-15T11:40:07.893000,2017-03-10T09:05:18.142000
ferreteria,Alianza Aleman Blaker,CL,Calle,Tijarafe,0,38108,38023,La Laguna,P I Los Majuelos Edificio Multiusos,,alianzatfal@alianza-ab.com,922821534.0,922821857,-16.29971533,28.45957362,2017-02-15T11:40:07.893000,2017-03-10T09:05:18.142000
joyeria relojeria,Alianzas Pedroro,CL,Calle,Darias y Padron,1,38003,38038,Santa Cruz de Tenerife,CC Nuestra Señora de Africa Lc 19a,www.alianzaspedroro.com,info@alianzaspedroro.com,637813261.0,,-16.251518,28.46237099,2016-05-09T12:45:15.374000,2018-01-23T07:45:01.589000
moda complementos,Alicia Modas,CR,Carretera,Provincial TF 217,131,38399,38039,Santa Úrsula,,,aliciafashion85@hotmail.com,922098358.0,,-16.50091481,28.42014796,2016-05-09T12:45:15.374000,2018-04-10T14:32:20.221000
hogar textil,Alicia Textiles,CR,Carretera,General TF 28 Sur,85,38626,38006,Arona,Valle San Lorenzo,,aliciadesde1953@yahoo.es,922764083.0,0,-16.65671737,28.09087715,2016-05-09T12:45:15.374000,2015-08-04T12:31:10.347000
bazar multitienda estanco,Alimentacion,CL,Calle,Valentin Sanz,3,38003,38038,Santa Cruz de Tenerife,,,,,,-16.25150607,28.46567515,2022-04-22T12:09:52.592000,2022-04-22T12:09:52.592000
mascotas,Alimentos de Animales Kim,CL,Calle,San Mauricio,11,38111,38038,Santa Cruz de Tenerife,Pg El Pilar,,harryalfonso@loscompadres.com,922613000.0,922613052,-16.3143613,28.42914205,2016-05-09T12:45:15.374000,2016-06-16T09:21:53.322000
zapateria calzado,Alipio Gonzalez Ponce,CM,Camino,Las Artes,0,38205,38023,La Laguna,Pg Valle Colino,,alipo3@terra.es,922633307.0,922633306,-16.30251837,28.48132109,2016-05-09T12:45:15.374000,2016-11-09T09:37:12.779000
zapateria calzado,Alipio Gonzalez Ponce,CM,Camino,Las Artes,0,38205,38023,La Laguna,Pg Valle Colino,,alipo3@terra.es,922633307.0,922633306,-16.30207601,28.48139488,2016-05-09T12:45:15.374000,2016-11-09T09:37:12.779000
zapateria calzado,Alipio Gonzalez Ponce,CM,Camino,Las Artes,0,38205,38023,La Laguna,Pg Valle Colino,,alipo3@terra.es,922633307.0,922633306,-16.30227566,28.48137035,2016-05-09T12:45:15.374000,2016-11-09T09:37:12.779000
artesania y productos tradicionales,Alisios Canarios,AV,Avenida,Isora,113,36680,38019,Guía de Isora,Guia de Isora,,info@alisioscanarios.com,922851441.0,,-16.78381344,28.21428552,2016-05-09T12:45:15.374000,2019-04-12T11:56:20.113000
comercio almacen deposito,Almacen,Cl,Calle,Los Herreros,,38419,38031,Los Realejos,,,,,,-16.57571207,28.38273811,2023-10-18T12:08:17.876000,2023-10-18T12:08:17.876000
ferreteria,Almacen Las Crucitas Ferreteria Polegre,CL,Calle,Roque del Este,3,38611,38017,Granadilla de Abona,San Isidro,,,922391847.0,922391891,-16.553875,28.07641059,2016-05-09T12:45:15.374000,2016-05-19T14:59:36.370000
bazar multitienda estanco,Almacenes 160,CR,Carretera,General TF 217 Norte,160,38389,38051,La Victoria,,,,,,-16.476124,28.43068999,2016-05-09T12:45:15.374000,2015-08-04T13:36:35.141000
moda complementos,Almacenes Abril,CL,Calle,Hernan Cortes,12,38010,38038,Santa Cruz de Tenerife,Las Delicias,,,0.0,,-16.28156769,28.45261629,2016-05-09T12:45:15.374000,2016-11-22T13:24:19.677000
ferreteria,Almacenes Aguagarcia,CM,Camino,Real TF 237,104,38355,38043,Tacoronte,Aguagarcia,,,922584948.0,,-16.40481655,28.46609882,2016-05-09T12:45:15.374000,2017-01-16T13:54:33.422000
hogar muebles electrodomesticos decoracion,Almacenes Alvarez,Cl,Calle,Doctor Antonio Gonzalez,49,38410,38031,Los Realejos,Realejo Alto,www.almacenesalvarez.com,info@almacenesalvarez.com,922346003.0,,-16.58486183,28.37753895,2016-05-09T12:45:15.374000,2023-10-18T14:04:54.665000
hogar muebles electrodomesticos decoracion,Almacenes B X,CL,Calle,San Agustin,71,38430,38022,Icod de los Vinos,,,,,,-16.71529806,28.36924103,2016-05-09T12:45:15.374000,2015-08-04T13:09:51.115000
hogar muebles electrodomesticos decoracion,Almacenes Barrios y Baez,AV,Avenida,Venezuela,72,38500,38020,Güimar,,,,,,-16.410938,28.32147199,2016-05-09T12:45:15.374000,2015-08-04T10:57:05.185000
hogar textil,Almacenes Becerra,CL,Calle,Herradores,106,38201,38023,La Laguna,,,,922259454.0,,-16.319797,28.48991499,2016-05-09T12:45:15.374000,2018-01-16T07:36:03.879000
hogar muebles electrodomesticos decoracion,Almacenes Buenavista,CL,Calle,El Puerto,59,38480,38010,Buenavista del Norte,,,almacenesbuenavista@yahoo.es,922127133.0,,-16.852659,28.37321899,2016-05-09T12:45:15.374000,2023-10-18T14:41:54.296000
moda complementos,Almacenes Cabello y Cabrera,CR,Carretera,General TF 192 El Rosario,89,38010,38038,Santa Cruz de Tenerife,,,cabelloycabrera@gmail.com,922648151.0,922648109,-16.28028758,28.45265113,2016-05-09T12:45:15.374000,2017-03-15T08:39:45.321000
hogar muebles electrodomesticos decoracion,Almacenes Calexico,CL,Calle,San Agustin,74,38430,38022,Icod de los Vinos,,,,,,-16.715778,28.36901999,2016-05-09T12:45:15.374000,2015-08-04T13:09:51.115000
moda complementos,Almacenes Candita,CL,Calle,Santo Domingo,24,38500,38020,Güimar,,,romeapa@telefonica.net,922513617.0,,-16.411634,28.31436699,2016-05-09T12:45:15.374000,2015-08-04T10:57:05.185000
hogar muebles electrodomesticos decoracion,Almacenes Carlos,CL,Calle,El Olivo,33,38470,38042,Los Silos,,,,679981428.0,,-16.81552483,28.3653881,2016-05-09T12:45:15.374000,2018-02-21T07:52:56.647000
hogar muebles electrodomesticos decoracion,Almacenes Chimisay,AV,Avenida,Venezuela,45,38500,38020,Güimar,,www.acadesa.com,chimisay@acadesa.com,922524637.0,922524637,-16.411098,28.32131999,2016-05-09T12:45:15.374000,2015-08-04T10:57:05.185000
hogar textil,Almacenes Dely,CL,Calle,El Olivo,37,38470,38042,Los Silos,,,,922841253.0,,-16.81532883,28.3653841,2016-05-09T12:45:15.374000,2015-08-04T12:59:27.357000
hogar textil,Almacenes El Kilo,AV,Avenida,Santa Cruz,64,38500,38020,Güimar,,,,,,-16.407625,28.31901899,2016-05-09T12:45:15.374000,2015-08-04T10:57:05.185000
moda complementos,Almacenes El Kilo,CL,Calle,El Pilar,28,38002,38038,Santa Cruz de Tenerife,,www.elkilo.com,almaceneselkilo@gmail.com,822178040.0,,-16.25204397,28.46985905,2016-05-09T12:45:15.374000,2022-04-22T13:23:10.741000
moda complementos,Almacenes Elle,CL,Calle,Alcalde Garcia Ramos,18,38007,38038,Santa Cruz de Tenerife,Los Gladiolos,,,0.0,,-16.26994404,28.46019719,2016-05-09T12:45:15.374000,2015-08-04T10:37:38.763000
hogar muebles electrodomesticos decoracion,Almacenes Euro y N,CL,Calle,Presbitero Domingo Hernandez Gonzalez,2,38440,38018,La Guancha,,,,922130156.0,,-16.65309379,28.3744084,2016-05-09T12:45:15.374000,2023-10-18T14:41:54.296000
hogar muebles electrodomesticos decoracion,Almacenes Fernando Gonzalez,CL,Calle,Herradores,54,38201,38023,La Laguna,,,,922259129.0,,-16.316922,28.48819399,2016-05-09T12:45:15.374000,2015-08-04T13:57:37.255000
hogar textil,Almacenes Florinda,CL,Calle,San Agustin,23,38430,38022,Icod de los Vinos,,,almacenesflorindaicod@hotmail.es,922810296.0,,-16.717802,28.36732999,2016-05-09T12:45:15.374000,2015-08-04T13:09:51.115000
hogar textil,Almacenes Gonay,CL,Calle,Herradores,35,38201,38023,La Laguna,,,,922251232.0,,-16.316032,28.48747299,2016-05-09T12:45:15.374000,2018-01-16T08:03:12.332000
moda complementos,Almacenes Gonzalez Alvarez,CL,Calle,El Carmen,19,38410,38031,Los Realejos,San Agustin Ed Primordial,,,,,-16.5861778,28.38959806,2016-05-09T12:45:15.374000,2016-05-10T14:49:27.999000
moda complementos,Almacenes Gutierrez,CL,Calle,Perez Diaz,56,38380,38051,La Victoria,,,,922581003.0,0,-16.46915938,28.43477344,2016-05-09T12:45:15.374000,2015-11-16T12:14:02.330000
hogar textil,Almacenes Gutierrez,CL,Calle,Perez Diaz,52,38380,38051,La Victoria,,,,922581003.0,,-16.469093,28.43478999,2016-05-09T12:45:15.374000,2015-08-04T13:35:09.001000
hogar textil,Almacenes Herreros,CL,Calle,Barranquillo,6,38650,38006,Arona,Los Cristianos,www.almacenesherreros.com,info@almacenesherreros.com,922795958.0,0,-16.7170488,28.05258192,2016-05-09T12:45:15.374000,2015-08-04T12:41:33.715000
hogar textil,Almacenes Herreros,CL,Calle,Castillo,22,38002,38038,Santa Cruz de Tenerife,,www.almacenesherreros.com,3m@almacenesherreros.com,922242740.0,,-16.25046923,28.46704103,2016-05-09T12:45:15.374000,2022-04-22T13:23:10.741000
hogar textil,Almacenes Herreros,CL,Calle,Ramona Martin Artista,1,38650,38006,Arona,Los Cristianos CC Mencey,www.almacenesherreros.com,info@almacenesherreros.com,922751269.0,0,-16.72518868,28.05530869,2016-05-09T12:45:15.374000,2015-08-04T12:41:33.715000
hogar textil,Almacenes Herreros,CL,Calle,Bentagay,1,38111,38038,Santa Cruz de Tenerife,CC Santa Cruz Pt 3 Lc 02,www.almacenesherreros.com,info@almacenesherreros.com,922687409.0,,-16.3007066,28.42673887,2016-05-09T12:45:15.374000,2016-02-18T10:32:45.109000
hogar textil,Almacenes Herreros,CL,Calle,Isla de Lobos,2,38611,38017,Granadilla de Abona,San Isidro,www.almacenesherreros.com,info@almacenesherreros.com,922395062.0,,-16.556357,28.07325699,2016-05-09T12:45:15.374000,2016-02-18T10:32:45.109000
hogar textil,Almacenes Herreros,CL,Calle,Herradores,68,38201,38023,La Laguna,,www.almacenesherreros.com,info@almacenesherreros.com,922630001.0,,-16.317654,28.48867499,2016-05-09T12:45:15.374000,2015-08-04T13:57:37.255000
hogar textil,Almacenes Herreros,CL,Calle,Carrera Escultor Estevez,13,38300,38026,La Orotava,,www.almacenesherreros.com,info@almacenesherreros.com,922330185.0,,-16.52470137,28.3896061,2016-05-09T12:45:15.374000,2015-08-04T13:30:57.348000
hogar textil,Almacenes Herreros,CL,Calle,Carrera Escultor Estevez,10,38300,38026,La Orotava,,www.almacenesherreros.com,info@almacenesherreros.com,,,-16.52467673,28.38982137,2016-05-09T12:45:15.374000,2015-08-04T13:30:57.348000
hogar textil,Almacenes Herreros,CL,Calle,Blanco,13,38400,38028,Puerto de la Cruz,,www.almacenesherreros.com,blanco@almacenesherreros.com,922386302.0,,-16.550282,28.41539299,2016-05-09T12:45:15.374000,2022-04-22T13:23:10.741000
hogar textil,Almacenes Herreros,CL,Calle,San Agustin,33,38430,38022,Icod de los Vinos,,www.almacenesherreros.com,info@almacenesherreros.com,922815610.0,,-16.717392,28.36766899,2016-05-09T12:45:15.374000,2015-08-04T13:09:51.115000
hogar textil,Almacenes Jose Luis,CL,Calle,Felix Benitez de Lugo,28,38470,38042,Los Silos,,,,,,-16.81991712,28.36571553,2016-05-09T12:45:15,2016-05-19T09:15:31.038000
hogar textil,Almacenes Jose Luis,CL,Calle,La Alhondiga,26,38480,38010,Buenavista del Norte,,,,922127031.0,,-16.850525,28.37058099,2016-05-09T12:45:15.374000,2023-10-18T14:41:54.296000
hogar muebles electrodomesticos decoracion,Almacenes Jose Luis Muebles,CL,Calle,El Esparragal,5,38470,38042,Los Silos,Esq Av Mar,,,,,-16.819874,28.36586199,2016-05-09T12:45:15.374000,2015-08-04T12:59:27.357000
hogar muebles electrodomesticos decoracion,Almacenes La Estrella,CR,Carretera,General TF 194 La Cuesta Taco,96,38320,38023,La Laguna,Pg La Cuesta Taco,,estrella_piensos@yahoo.es,922643617.0,922648703,-16.29394183,28.45840956,2016-05-09T12:45:15.374000,2016-12-12T09:58:20.864000
hogar textil,Almacenes La Salle,CL,Calle,Calderon de la Barca,4,38005,38038,Santa Cruz de Tenerife,,,,,,-16.257486,28.46046599,2016-05-09T12:45:15.374000,2015-08-04T10:26:16.678000
hogar muebles electrodomesticos decoracion,Almacenes La Venta Nueva,CL,Calle,Levante,0,38632,38006,Arona,Pg Cho,www.laventanueva.com,ventanueva@a1web.es,922732844.0,922739258,-16.65265375,28.05023076,2016-05-09T12:45:15.374000,2016-11-09T09:37:12.779000
hogar textil,Almacenes Las Galletas,CL,Calle,Central,16,38631,38006,Arona,Las Galletas,,cadacar@cadaca.telefonica.net,922730639.0,922784065,-16.65484238,28.00834133,2016-05-09T12:45:15.374000,2015-08-04T12:36:55.984000
hogar textil,Almacenes Linares,CL,Calle,Herradores,69,38201,38023,La Laguna,,,almaceneslinares@gmail.com,922253448.0,,-16.318058,28.48880699,2016-05-09T12:45:15.374000,2021-06-08T14:23:41.167000
hogar textil,Almacenes Linares,CL,Calle,Manuel de Ossuna,41,38202,38023,La Laguna,,,almaceneslinares@gmail.com,922253448.0,,-16.319162,28.48884799,2016-05-09T12:45:15.374000,2021-06-08T14:23:41.167000
hogar textil,Almacenes Mi Hogar,AV,Avenida,Obispo Perez Caceres,40,38500,38020,Güimar,,www.almacenesmihogar.com,info@almacenesmihogar.com,922510959.0,,-16.41064202,28.31409328,2016-05-09T12:45:15.374000,2016-01-04T10:14:04.816000
hogar textil,Almacenes Mi Hogar,CL,Calle,Tafetana,18,38500,38020,Güimar,,,,922514263.0,,-16.41117934,28.31379314,2016-05-09T12:45:15.374000,2015-08-04T10:57:05.185000
hogar textil,Almacenes Miranda,AV,Avenida,Obispo Benitez de Lugo,50,38300,38026,La Orotava,,,,,,-16.52187,28.39235799,2016-05-09T12:45:15.374000,2015-08-04T13:30:57.348000
ferreteria,Almacenes Nicomedes,CL,Calle,Alferez Bertran de Lis,17,38500,38020,Güimar,,,nicomedeslu@telefonica.net,922511186.0,922512258,-16.409073,28.32029499,2016-05-09T12:45:15.374000,2015-08-04T10:57:05.185000
hogar textil,Almacenes Numero 1,CR,Carretera,General TF 28 Sur,132,38620,38035,San Miguel,,,la_horma@hotmail.com,922167055.0,,-16.61844708,28.09915899,2016-05-09T12:45:15.374000,2015-08-05T07:32:57.630000
moda complementos,Almacenes Numero 1,AV,Avenida,El Paso,0,38108,38023,La Laguna,P I Los Majuelos Edificio Multiusos,www.gruponumero1.com,,922820360.0,,-16.30051074,28.45980635,2017-02-15T11:40:07.893000,2017-03-10T09:05:18.142000
hogar textil,Almacenes Numero 1,AV,Avenida,Principes de España,33,38435,38044,El Tanque,,,,922136495.0,,-16.778917,28.35567299,2016-05-09T12:45:15.374000,2015-08-04T12:58:55.904000
hogar textil,Almacenes Numero 1,CL,Calle,San Agustin,36,38430,38022,Icod de los Vinos,,www.gruponumero1.com,,922812657.0,,-16.717262,28.36761599,2016-05-09T12:45:15.374000,2015-08-04T13:09:51.115000
moda complementos,Almacenes Numero 1,CL,Calle,Francia,1,38509,38011,Candelaria,Ed Aguamarina Lc 1,,,,,-16.36874946,28.3611587,2016-05-09T12:45:15.374000,2016-05-24T15:08:43.893000
hogar textil,Almacenes Numero 1 Valdes Center,AV,Avenida,Amsterdam,1,38650,38006,Arona,Los Cristianos CC Valdes Center Lc 01B,,,922789364.0,922789364,-16.71286174,28.05411146,2016-05-09T12:45:15.374000,2016-09-08T09:08:59.513000
hogar muebles electrodomesticos decoracion,Almacenes Perez,CL,Calle,Gran Rey,17,38108,38023,La Laguna,Gran Tinerfe,,administracion@almacenesperez.com,,,-16.29573072,28.44958041,2016-05-09T12:45:15.374000,2016-09-28T10:04:26.493000
hogar textil,Almacenes Perez Avila,CL,Calle,Alcalde Alejo Perez,12,38390,38039,Santa Úrsula,,,,,,-16.48971808,28.42578166,2016-05-09T12:45:15.374000,2015-08-04T13:34:28.221000
hogar textil,Almacenes Perez Avila,CL,Calle,Perez Diaz,80,38380,38051,La Victoria,,,,922580920.0,,-16.470406,28.43437999,2016-05-09T12:45:15.374000,2015-08-04T13:35:09.001000
hogar textil,Almacenes Rodriguez Lopez,Av,Avenida,Hipolito Sinforiano,26,38440,38018,La Guancha,La Guancha,,electrodomesticos@rodriguez-lopez.es,922828015.0,,-16.65272571,28.37442823,2016-05-09T12:45:15.374000,2023-10-18T14:04:54.665000
hogar muebles electrodomesticos decoracion,Almacenes Ruenjo,AV,Avenida,Los Remedios,5,38410,38031,Los Realejos,Realejo Alto,,rupajo3@gmail.com ,922341212.0,,-16.5848584,28.38065243,2016-05-09T12:45:15.374000,2023-10-18T14:38:49.207000
moda complementos,Almacenes Saint Tropez,CL,Calle,San Agustin,76,38430,38022,Icod de los Vinos,,,,,,-16.715664,28.36908299,2016-05-09T12:45:15.374000,2015-08-04T13:09:51.115000
hogar muebles electrodomesticos decoracion,Almacenes Siverio,Cl,Calle,El Puente,,38410,38031,Los Realejos,,almacenessiverio.com,infoalmacenessiverio.com,922342011.0,,-16.58525166,28.38814002,2023-10-18T12:08:17.876000,2023-10-18T12:08:17.876000
hogar muebles electrodomesticos decoracion,Almacenes Siverio Hogar,Cl,Calle,San Agustin,64,38410,38031,Los Realejos,San Agustin,www.almacenessiverio.com,info@almacenessiverio.com,922342011.0,,-16.58545179,28.38817001,2016-05-09T12:45:15.374000,2023-10-18T14:04:54.665000
moda complementos,Almacenes Teide Muralla,CL,Calle,Jose Miguel Galvan Bello,9,38631,38006,Arona,Las Galletas,,,922730608.0,0,-16.65470275,28.00700215,2016-05-09T12:45:15.374000,2015-08-04T12:36:55.984000
bazar multitienda estanco,Almacenes Todo a 150,AV,Avenida,Doctor Emilio Luque Moreno,42,38300,38026,La Orotava,,,,922326667.0,,-16.51985573,28.39242268,2016-05-09T12:45:15.374000,2017-01-18T08:55:36.781000
bazar multitienda estanco,Almacenes Todo a 150,CL,Calle,San Agustin,68,38430,38022,Icod de los Vinos,,,,922813938.0,,-16.716023,28.36885899,2016-05-09T12:45:15.374000,2015-08-04T13:09:51.115000
moda complementos,Aloe,AU,"Autopista, autovía",TF 5 Santa Cruz La Laguna,7,38296,38023,La Laguna,CC Alcampo La Laguna Lc 24,,,922310694.0,922310694,-16.306078,28.46367799,2016-05-09T12:45:15.374000,2015-11-25T09:28:13.043000
moda complementos,Aloe,CL,Calle,San Sebastian,8,38430,38022,Icod de los Vinos,,,mary_eola@hotmail.com,922813571.0,,-16.720421,28.36696999,2016-05-09T12:45:15.374000,2015-08-04T13:09:51.115000
comercio otro tipo,Aloe Canarias,CL,Calle,Castillo,32,38002,38038,Santa Cruz de Tenerife,,,,922875205.0,,-16.25093314,28.46710073,2022-04-22T12:09:52.592000,2022-04-22T12:09:52.592000
perfumeria estetica complementos,Aloe Vera Fabrica Shop,CL,Calle,Arenas Blancas,3,38650,38006,Arona,Py Americas Ht H10 Conquistador,,,,,-16.73484095,28.05779952,2017-08-24T07:41:15.803000,2017-08-24T07:41:15.803000
parafarmacia productos naturales,Aloe Vera Infocenter,CR,Carretera,General TF 51 La Camella,10,38613,38052,Vilaflor,La Escalona,aloeveraonlineshop.com,,922071256.0,,-16.66686742,28.12197627,2016-05-17T11:00:34.604000,2016-09-29T08:53:25.783000
moda complementos,Aloha Clothes & Accesories,AV,Avenida,San Blas,19,38639,38035,San Miguel,Golf del Sur Sunset View Lc 112,,,638351355.0,,-16.6019343,28.02888665,2017-08-08T12:04:37,2017-10-02T14:57:29.839000
moda complementos,Aloha Surf Shop,AU,"Autopista, autovía",TF 5 Norte,0,38312,38026,La Orotava,CC La Villa Lc 053A1,www.alohasurfshop.es,alohasurf00@hotmail.com,922325401.0,922380005,-16.54641828,28.3964808,2016-05-09T12:45:15.374000,2017-10-23T10:39:57.743000
articulos deportivos,Aloha Surf Shop,CL,Calle,Santo Domingo,12,38400,38028,Puerto de la Cruz,,alohasurfshop.es,,922380005.0,,-16.54898108,28.41775823,2016-11-21T09:32:54.134000,2022-04-22T13:23:10.741000
zapateria calzado,Alora Zapateria,AV,Avenida,Los Majuelos,68,38107,38038,Santa Cruz de Tenerife,La Gallega,,,922034913.0,,-16.32064615,28.43275887,2016-05-09T12:45:15.374000,2016-06-28T09:22:39.983000
informatica telecomunicaciones,Alpha Cygni,Cl,Calle,San Agustin,23,38410,38031,Los Realejos,Ed Orinoco San Agustin,www.alphacygni.com,info@alphacygni.com,922343038.0,,-16.58493599,28.38628299,2016-05-09T12:45:15.374000,2023-10-18T14:04:54.665000
comercio almacen deposito,Alquiler de sillas,Cl,Calle,Los Molinos,31,38480,38010,Buenavista del Norte,,,,922127079.0,,-16.8527343,28.374578,2023-10-18T12:08:17.876000,2023-10-18T12:08:17.876000
perfumeria estetica complementos,Alquimia,CL,Calle,Suarez Guerra,35,38002,38038,Santa Cruz de Tenerife,,,,922091485.0,,-16.25255267,28.46837594,2022-04-22T12:09:52.592000,2022-04-22T12:09:52.592000
optica ortopedia audicion,Alsavision,AV,Avenida,Suecia,15,38650,38006,Arona,Los Cristianos,www.cione.es,amerto@yahoo.com,922792603.0,922792603,-16.71849518,28.05197307,2016-05-09T12:45:15.374000,2015-08-04T12:41:33.715000
informatica telecomunicaciones,Alternauta Informatica,CL,Calle,Real Orotava,59,38359,38041,El Sauzal,Ravelo,,alternauta2005@terra.es,922584974.0,,-16.41370833,28.46138888,2016-05-09T12:45:15.374000,2016-06-07T14:45:59.636000
concesionario exposicion automocion,Alvarez Automoviles La Farola,CL,Calle,La Farola,25,38390,38039,Santa Úrsula,,www.alvarezautomoviles.es,recepcion@alvarezautomoviles.es,922301580.0,922302023,-16.48608893,28.42921698,2016-05-09T12:45:15.374000,2023-04-26T09:03:35.566000
moda complementos,Alvarez Cubas,CR,Carretera,General TF 320 Icod Santa Cruz,30,38400,38028,Puerto de la Cruz,La Vera,,,,,-16.55521679,28.39560916,2016-11-17T07:53:56.096000,2016-11-17T07:53:56.096000
articulos deportivos,All Sport,CL,Calle,San Sebastian de La Gomera,79,38632,38006,Arona,El Fraile,,cecilroaf@hotmail.com,922732129.0,922731715,-16.67026016,28.01244596,2016-05-09T12:45:15,2017-08-24T09:42:36.022000
moda complementos,AM Bordados,CL,Calle,Amalia Alayon,18,38650,38006,Arona,Los Cristianos,www.ambordados.es,ambordados@yahoo.es,922752971.0,0,-16.71533571,28.05246284,2016-05-09T12:45:15.374000,2015-08-04T12:41:33.715000
