actividad_tipo,nombre,tipo_via_codigo,tipo_via_descripcion,direccion_nombre_via,direccion_numero,direccion_codigo_postal,municipio_codigo,municipio_nombre,referencia,web,email,telefono,fax,longitud,latitud,fecha_creacion,fecha_actualizacion
vivienda vacacional,Adeje Paradise VV,AV,Avenida,Adeje 300,30,38678.0,38001,Adeje,Py Paraiso Rs Adeje Paradise Vd 29B,,maikacarballido@gmail.com,666591237.0,,-16.77041536,28.12102324,2016-05-09T15:04:06,2016-05-09T15:04:06
vivienda vacacional,Adeje Paradise VV,AV,Avenida,Adeje 300,10,38678.0,38001,Adeje,Py Paraiso Rs Club Paraiso Vd 156,,empresas@gaecomunidadessur.es,670579847.0,,-16.77522154,28.12192625,2016-10-27T07:52:12,2016-10-27T07:52:12
vivienda vacacional,Adeje Paradise VV,AV,Avenida,Adeje 300,30,38678.0,38001,Adeje,Py Paraiso Rs Adeje Paradise Vd 51A,,maikacarballido@gmail.com,666591237.0,,-16.77031684,28.12111681,2016-05-09T15:04:06,2016-05-09T15:04:06
vivienda vacacional,Adeje Paradise VV,AV,Avenida,Adeje 300,10,38678.0,38001,Adeje,Py Paraiso Rs Club Paraiso Vd 160,,empresas@gaecomunidadessur.es,670579847.0,,-16.77501117,28.12200046,2016-10-27T07:52:12,2016-10-27T07:52:12
vivienda vacacional,Adeje Paradise VV,AV,Avenida,Adeje 300,10,38678.0,38001,Adeje,Py Paraiso Rs Club Paraiso Vd 153,,empresas@gaecomunidadessur.es,670579847.0,,-16.77540925,28.1218606,2016-10-27T07:52:12,2018-05-23T13:50:31.131000
vivienda vacacional,Adeje Paradise VV,AV,Avenida,Adeje 300,10,38678.0,38001,Adeje,Py Paraiso Rs Club Paraiso Vd 158,,empresas@gaecomunidadessur.es,670579847.0,,-16.77512768,28.12196621,2016-10-27T07:52:12,2016-10-27T07:52:12
vivienda vacacional,Adeje Paradise VV,AV,Avenida,Adeje 300,10,38678.0,38001,Adeje,Py Paraiso Rs Club Paraiso Vd 189,,empresas@gaecomunidadessur.es,670579847.0,,-16.77491731,28.12203757,2016-10-27T07:52:12,2016-10-27T07:52:12
vivienda vacacional,Adeje Paradise VV,AV,Avenida,Adeje 300,10,38678.0,38001,Adeje,Py Paraiso Rs Club Paraiso Vd 154,,empresas@gaecomunidadessur.es,670579847.0,,-16.7753154,28.12190627,2016-10-27T07:52:12,2018-05-23T13:50:31.131000
vivienda vacacional,Adeje Park VV,PS,Paseo,La Enramada,30,38679.0,38001,Adeje,La Caleta de Adeje Cj Adeje Park Vd 30,,sale@esnivaria.es,638407260.0,,-16.74904772,28.09763082,2016-05-09T12:45:15,2018-05-11T13:01:42.023000
informador turistico,Adela Vip IT,AV,Avenida,Colon,5,38660.0,38001,Adeje,San Eugenio CC Puerto Colon Lc 200,,,,,-16.73562122,28.07871359,2017-03-30T12:59:03.831000,2017-08-10T09:31:09.766000
informador turistico,Adelacanarias IT,AV,Avenida,Bruselas,14,38660.0,38001,Adeje,Fañabe CC El Duque Lc 103,,,,,-16.73547963,28.09202939,2017-04-24T12:33:03.357000,2017-04-24T12:33:03.357000
informador turistico,Admiral Holidays IT,AV,Avenida,España,9,38660.0,38001,Adeje,San Eugenio CC La Niña Lc 16,,,,,-16.7333548,28.0814306,2017-03-29T09:38:32.897000,2017-03-29T09:38:32.897000
agencia de viajes,Admiral Travel,AV,Avenida,Juan Alfonso Batista,9,38650.0,38006,Arona,Los Cristianos Ed Bucanero Lc 05,,,,,-16.71640307,28.05078353,2017-08-25T12:07:21.803000,2017-08-25T12:07:21.803000
agencia de viajes,Admiral Travel,CL,Calle,Valencia,1,38660.0,38001,Adeje,Torviscas Ur Torviscas Playa Lc S1,,,,,-16.73472769,28.0815601,2017-04-24T13:39:00,2018-11-23T09:36:03.316000
agencia de viajes,Admiral Travel II,CL,Calle,Juan Reveron Sierra,4,38650.0,38006,Arona,Los Cristianos Ed Bucanero Lc 05A,www.admiraltraveltenerife.com,neilmartin1173@hotmail.com,922793500.0,0.0,-16.71602766,28.05094288,2016-05-09T12:45:15.374000,2017-08-24T09:15:47.631000
alojamiento extrahotelero,Adonis Bahia Fañabe Suites,AV,Avenida,Bruselas,7,38660.0,38001,Adeje,Fañabe,,,,,-16.73406945,28.08815624,2016-05-09T12:45:15.374000,2017-07-12T12:13:05.508000
alojamiento hotelero,Adonis Capital,CL,Calle,Cruz Verde,24,38003.0,38038,Santa Cruz de Tenerife,Esq Pz La Candelaria,www.adonisresorts.com,capital@adonisresorts.com,676929622.0,,-16.248991,28.46672099,2016-05-09T12:45:15,2022-04-22T13:23:10.741000
alojamiento hotelero,Adonis Pelinor,CL,Calle,Bethencourt Alfonso,8,38002.0,38038,Santa Cruz de Tenerife,,www.adonisresorts.com,reservas.pelinor@adonisresorts.com,682385920.0,,-16.248513,28.46759699,2016-05-09T12:45:15.374000,2022-04-22T13:23:10.741000
alojamiento hotelero,Adonis Plaza,PZ,"Plaza, plazoleta",Candelaria,10,38002.0,38038,Santa Cruz de Tenerife,,www.adonisresorts.com,hotelplaza@adonisresorts.com,628567917.0,,-16.24856241,28.46718644,2016-05-09T12:45:15,2022-04-22T13:23:10.741000
agencia de viajes,Adrenalina Tours,AV,Avenida,La Constitucion,35,38509.0,38011,Candelaria,Ed Elcano,,,,,-16.36926334,28.35774562,2016-10-19T12:40:01.581000,2016-10-19T12:40:01.581000
agencia de viajes,Adrenalina Tours,CR,Carretera,General TF 28 Sur,3,38107.0,38038,Santa Cruz de Tenerife,Taco CC Concorde Lc 28,,,822179491.0,,-16.3003,28.44424799,2016-05-09T12:45:15.374000,2018-11-22T09:48:56.066000
agencia de viajes,Adrenalina Tours II,AV,Avenida,La Constitucion,35,38509.0,38011,Candelaria,Ed Elcano,,,,,-16.36926229,28.35773274,2016-10-19T12:40:51.831000,2016-10-19T12:42:17.205000
vivienda vacacional,Adriana Suite Center VV,CL,Calle,Carmen Monteverde,17,38003.0,38038,Santa Cruz de Tenerife,Pl 3 Vd D,,,686010232.0,,-16.25318701,28.46608317,2019-01-29T10:34:08.150000,2019-01-29T10:34:08.150000
informador turistico,Afrivanina IT,CL,Calle,Armiño,6,38632.0,38006,Arona,Parque la Reina Cho Ed Moncayo AB2,,,,,-16.65782229,28.04773623,2017-04-06T14:47:04,2017-11-16T07:46:16.689000
informador turistico,Afrivanina IT,AV,Avenida,Antonio Dominguez Alfonso,9,38650.0,38006,Arona,Py Americas CC El Camison Lc 79,,,,,-16.72695828,28.05676696,2017-08-24T12:10:37.195000,2017-08-24T12:10:37.195000
alojamiento extrahotelero,Agave I - Durazno,CL,Calle,Guerrero,6,38400.0,38028,Puerto de la Cruz,Ed Agave I,,,922383553.0,,-16.54023907,28.40681367,2016-05-09T12:45:15.374000,2018-11-14T13:13:16.110000
agencia de viajes,Agencia de Viajes Auto Taxis Puerto Cruz,CL,Calle,Tafuriaste,1,38400.0,38028,Puerto de la Cruz,Pg Las Arenas,,,922378999.0,,-16.54565977,28.39819178,2016-11-25T09:02:45.976000,2016-11-25T09:02:45.976000
agencia de viajes,Agencia de Viajes Gaiaturs Travel,Cl,Calle,San Agustin,20,38410.0,38031,Los Realejos,,gaiaturstravel.com,,922355272.0,,-16.58469232,28.38625381,2023-10-18T12:08:17.876000,2023-10-18T12:08:17.876000
agencia de viajes,Agencia de Viajes Sorpresas,AV,Avenida,Guaza,10,38632.0,38006,Arona,Guaza,,,,,-16.67776891,28.05075479,2017-03-29T15:02:50.079000,2017-03-30T09:15:34.104000
informador turistico,Agrocantour IT,CL,Calle,Isla de La Gomera,11,38400.0,38028,Puerto de la Cruz,Ur Guacimara,,,,,-16.5408752,28.40686523,2017-03-22T13:49:53.991000,2017-03-22T14:13:05.140000
informador turistico,Agroecotur IT,CL,Calle,Teneguia,2,38400.0,38028,Puerto de la Cruz,Parque Taoro Malpais,,,,,-16.54997429,28.41020909,2017-04-07T14:58:31.126000,2017-04-07T14:58:31.126000
alojamiento extrahotelero,Agroturismo Anaga CR,CM,Camino,Las Mercedes TF 113,260,38293.0,38023,La Laguna,Las Mercedes,,,687877336.0,,-16.29573166,28.51707894,2016-05-09T12:45:15.374000,2017-09-26T13:01:53.706000
vivienda vacacional,Agua En Calma VV,CL,Calle,Carril Billete,37,38355.0,38043,Tacoronte,Aguagarcia,,,646551491.0,,-16.39985617,28.46771669,2017-02-13T12:50:39,2017-03-10T10:40:29
vivienda vacacional,Aguamarina Del Sur VV,AV,Avenida,Atlantico,6,38639.0,38035,San Miguel,Golf del Sur Ed Aguamarina Pl 5 Vd 525,,,647163099.0,,-16.60952638,28.02441034,2016-05-09T12:45:15,2017-08-08T13:23:16
alojamiento extrahotelero,Aguamarina Golf,AV,Avenida,Atlantico,9,38639.0,38035,San Miguel,Golf del Sur Ed Aguamarina,,,922708090.0,,-16.61053149,28.02451742,2016-05-09T12:45:15,2017-08-08T13:23:16.275000
alojamiento hotelero,Aguamarina Golf,AV,Avenida,Atlantico,9,38639.0,38035,San Miguel,Golf del Sur Ht Aguamarina,www.gemahoteles.com,,,,-16.61133626,28.02408068,2016-05-09T12:45:15.374000,2017-09-27T10:19:32.036000
alojamiento hotelero,Aguere,CL,Calle,Obispo Rey Redondo,55,38201.0,38023,La Laguna,,www.hotelaguere.es/index1.html,,922259490.0,,-16.318495,28.48947199,2016-05-09T12:45:15.374000,2016-04-26T14:54:15.283000
agencia de viajes,Aisa Agentes de Viaje,PJ,"Pasaje, paraje",San Pedro,4,38001.0,38038,Santa Cruz de Tenerife,Esq Cl San Miguel Lc 5,www.aisaviajes.com,info@aisaviajes.com,922574492.0,922574582.0,-16.25006747,28.47369869,2017-01-30T07:30:24.774000,2017-07-24T09:23:34.179000
agencia de viajes,AJ Servitur Servicios Turisticos,AV,Avenida,Venezuela,12,38400.0,38028,Puerto de la Cruz,Ed Palmeras Playa,,,,,-16.54264332,28.41713981,2017-03-23T12:46:28.106000,2017-03-23T12:46:28.106000
vivienda vacacional,Ajabo 2 VV,CL,Calle,Nicolosa,2,38677.0,38001,Adeje,Los Menores Vd 1A,,,607968898.0,,-16.75761836,28.14114078,2017-09-21T10:20:30,2018-02-08T12:36:45
vivienda vacacional,Akazia VV,CL,Calle,La Tosca,28,38678.0,38001,Adeje,Callao Salvaje ,,,672754320.0,,-16.77369504,28.12885119,2019-09-24T12:16:51.216000,2019-09-24T12:16:51.216000
vivienda vacacional,Al Sol Y Al Mar VV,CL,Calle,Palmera,29,38190.0,38032,El Rosario,Tabaiba Alta,,acostaverona3@hotmail.com,650576369.0,,-16.33515011,28.40949057,2016-05-09T12:45:15,2023-04-14T13:37:50.199000
vivienda vacacional,Alaia VV,CL,Calle,Acaymo,9,38677.0,38001,Adeje,La Atalaya,,,607703703.0,,-16.73411117,28.12510842,2016-05-09T12:45:15.374000,2018-02-08T12:36:45.855000
vivienda vacacional,Alan VV,AV,Avenida,Maritima,177,38530.0,38011,Candelaria,Las Caletillas Rs Atlantida Ap 115,,,607929980.0,,-16.36221753,28.38083606,2017-04-03T12:39:09.223000,2018-02-08T12:36:45.855000
vivienda vacacional,Alba III VV,CL,Calle,Galo Ponte,1,38612.0,38017,Granadilla de Abona,El Medano Pt 3 Vd 3,,,619913354.0,,-16.53777469,28.0444893,2017-09-26T08:58:11,2018-02-08T12:36:45
vivienda vacacional,Albai VV,CL,Calle,Galo Ponte,1,38612.0,38017,Granadilla de Abona,El Medano Pt 1 Vd 1,,,619913354.0,,-16.53781555,28.04449507,2017-09-26T08:58:11.284000,2018-02-08T12:36:45.855000
alojamiento extrahotelero,Albatros Dansk Folke-Ferie,AV,Avenida,El Jable,42,38678.0,38001,Adeje,Callao Salvaje Ed Albatros,www.atlantic-holiday.com,info@atlantic-holiday.com,922740023.0,,-16.783282,28.12922499,2016-05-09T12:45:15,2017-08-02T12:25:31.479000
vivienda vacacional,Albatros VV,CL,Calle,La Montañita,14,38650.0,38006,Arona,Los Cristianos Ed Albatros Pt 3 Vd 43,,,642867978.0,,-16.71817012,28.05518221,2017-08-25T08:08:38,2018-02-08T12:36:45.855000
vivienda vacacional,Albatros VV,CL,Calle,Isla de La Gomera,8,38687.0,38019,Guía de Isora,Playa San Juan Vd 2D,,info@apartamentosplayasanjuan.es,687928569.0,922134103.0,-16.81597221,28.18122543,2017-03-08T10:08:54.431000,2018-02-08T12:36:45.855000
alojamiento extrahotelero,Albergue de Bolico,Cm,Camino,Los Charcos,13,38489.0,38010,Buenavista del Norte,Las Portelas,www.alberguebolico.com,info@alberguebolico.com,922127938.0,,-16.83845779,28.3220431,2019-03-15T12:32:50.712000,2023-10-18T14:04:54.665000
alojamiento extrahotelero,Albergue Finca Los Geranios,CM,Camino,Zoilo Rodiguez,1,38292.0,38046,Tegueste,Pedro Alvarez,www.fincalosgeranios.com,info@fincalosgeranios.com,676832943.0,,-16.3103174,28.51593674,2016-05-09T12:45:15.374000,2015-08-04T13:50:59.466000
alojamiento extrahotelero,Albergue La Terrera,CL,Calle,Juan de Vera,41,38201.0,38023,La Laguna,,,laterrerahostel@hotmail.com,634370081.0,,-16.31605373,28.49173435,2016-05-09T12:45:15.374000,2015-08-04T13:57:37.255000
alojamiento extrahotelero,Albergue Mamio Verde Tenerife,CM,Camino,Los Olivos,39,38311.0,38026,La Orotava,Pino Alto,mamioverde.com,,653736704.0,,-16.5028222,28.4031394,2018-01-29T14:26:51,2018-07-12T09:08:08.432000
alojamiento extrahotelero,Albergue Montes de Anaga,CR,Carretera,General TF 123 Bailadero Chamorga,0,38129.0,38038,Santa Cruz de Tenerife,Anaga,www.alberguesdetenerife.net,alberguedeanaga@idecogestion.net,922823225.0,,-16.2001962,28.54996059,2016-05-09T12:45:15,2018-06-21T10:06:38.112000
vivienda vacacional,Alberto Dorner VV,CL,Calle,Strelitzia,40,38430.0,38022,Icod de los Vinos,,albertodorner.com,info@albertodorner.com,636110126.0,,-16.71497932,28.37789941,2017-04-04T14:03:28.351000,2018-02-08T12:36:45.855000
vivienda vacacional,Alberto Dorner VV,CL,Calle,Strelitzia,40,38430.0,38022,Icod de los Vinos,Vd D,albertodorner.com,info@albertodorner.com,638611651.0,,-16.71506968,28.37789146,2017-04-04T14:03:28,2018-02-08T12:36:45.855000
vivienda vacacional,Alberto Dorner VV,CL,Calle,Strelitzia,38,38430.0,38022,Icod de los Vinos,,albertodorner.com,info@albertodorner.com,636110126.0,,-16.71484971,28.37769792,2017-04-04T14:03:28.351000,2018-02-08T12:36:45.855000
vivienda vacacional,Alberto Dorner VV,CL,Calle,Strelitzia,40,38430.0,38022,Icod de los Vinos,Vd B,albertodorner.com,info@albertodorner.com,638611651.0,,-16.71506516,28.37794314,2017-04-04T14:03:28,2018-02-08T12:36:45.855000
vivienda vacacional,Alberto Dorner VV,CL,Calle,Strelitzia,40,38430.0,38022,Icod de los Vinos,Vd C,albertodorner.com,info@albertodorner.com,638611651.0,,-16.71509679,28.3779014,2017-04-04T14:03:28,2018-02-08T12:36:45.855000
vivienda vacacional,Alberto Dorner VV,CL,Calle,Strelitzia,40,38430.0,38022,Icod de los Vinos,Vd A,albertodorner.com,info@albertodorner.com,638611651.0,,-16.71503128,28.37792923,2017-04-04T14:03:28,2018-02-08T12:36:45.855000
vivienda vacacional,Alby-Summerland VV,CL,Calle,Boston,4,38650.0,38006,Arona,Los Cristianos Ap Summerland Vd 509,,,676627762.0,,-16.70846614,28.05379075,2016-05-09T12:45:15,2017-06-15T09:22:36
vivienda vacacional,Alcala Center VV,CL,Calle,Ikbal Masih,2,38686.0,38019,Guía de Isora,Bq 3 Pl 2 Vd 15,,,646296445.0,,-16.8258266,28.20149018,2016-05-09T12:45:15,2016-02-18T13:52:13
vivienda vacacional,Alcala Surf House VV,CL,Calle,Baja Fuera,18,38687.0,38019,Guía de Isora,Alcala,,info@k16surf.com,670803400.0,,-16.82610828,28.19887441,2016-05-09T12:45:15,2016-03-17T09:06:46
vivienda vacacional,Alcojora 3  VV,CL,Calle,ALCOJORA,3,38670.0,38001,Adeje,,,,630078152.0,,-16.75322636,28.11035219,2019-07-29T10:26:33.590000,2019-07-29T10:26:33.590000
vivienda vacacional,Alegon I VV,CL,Calle,Constelacion ,3,38630.0,38006,Arona,Ed Alegon I Es 1 Pl 1 Pta 3,,carmen@pierandrea.com,666081710.0,,-16.65278253,28.01606315,2019-11-28T10:07:54.882000,2019-11-28T10:07:54.882000
vivienda vacacional,Alegro VV,CL,Calle,Los Prismas,5,38588.0,38005,Arico,Vd 05,,admsunnyplaces@gmail.com,637819241.0,,-16.43027083,28.16510435,2016-05-09T12:45:15,2018-07-09T10:37:51.266000
vivienda vacacional,Alegro VV,CL,Calle,Los Prismas,5,38588.0,38005,Arico,Vd 16,,admsunnyplaces@gmail.com,637819241.0,,-16.43065866,28.16510042,2016-05-09T12:45:15,2017-06-22T09:52:24
vivienda vacacional,Alegro VV,CL,Calle,Los Prismas,5,38588.0,38005,Arico,Vd 15,,admsunnyplaces@gmail.com,637819241.0,,-16.43055613,28.16512007,2016-05-09T12:45:15,2017-06-22T09:52:24
vivienda vacacional,Alegro VV,CL,Calle,Los Prismas,5,38588.0,38005,Arico,Vd 06,,admsunnyplaces@gmail.com,637819241.0,,-16.43011926,28.16515937,2016-05-09T12:45:15,2018-07-09T10:37:51.266000
vivienda vacacional,Alegro VV,CL,Calle,Los Prismas,5,38588.0,38005,Arico,Vd 08,,admsunnyplaces@gmail.com,637819241.0,,-16.43043577,28.16510828,2016-05-09T12:45:15,2017-06-22T09:52:24
vivienda vacacional,Alegro VV,CL,Calle,Los Prismas,5,38588.0,38005,Arico,Vd 07,,admsunnyplaces@gmail.com,637819241.0,,-16.4299677,28.16517902,2016-05-09T12:45:15,2018-07-09T10:37:51.266000
vivienda vacacional,Alejada Holidays VV,AV,Avenida,Maritima,59,38508.0,38020,Güimar,El Socorro,,,669642421.0,922510557.0,-16.36347843,28.32814249,2016-05-09T12:45:15,2016-06-07T07:49:45
vivienda vacacional,Alemania 4006 VV,CL,Calle,Alemania,8,38400.0,38028,Puerto de la Cruz,San Fernando Pt 1 Ap 06,,cristydoula@gmail.com,616722157.0,,-16.54364117,28.40715741,2016-05-09T12:45:15,2018-02-08T12:36:45
vivienda vacacional,Alemania 405 VV,CL,Calle,Alemania,8,38400.0,38028,Puerto de la Cruz,San Fernando Pt 1 Ap 05,,cristydoula@gmail.com,616722157.0,,-16.54360201,28.40727522,2016-05-09T12:45:15,2018-02-08T12:36:45
informador turistico,Aletia Tours IT,AV,Avenida,Ernesto Sarti,5,38660.0,38001,Adeje,Torviscas Ht Torviscas Playa,,,,,-16.73400692,28.08429888,2017-04-24T10:37:34.032000,2017-04-24T10:37:34.032000
vivienda vacacional,Alexa VV,CL,Calle,La Carnada,19,38650.0,38006,Arona,Los Cristianos Rs Vista Alegre Villa 10,,,680405569.0,,-16.70808384,28.04195516,2017-08-23T08:00:37,2018-06-20T11:41:20
informador turistico,Alexandra Tours IT,AV,Avenida,Familia Bethencourt y Molina,34,38400.0,38028,Puerto de la Cruz,Ed Martina Lc 02-03,,,,,-16.54244107,28.41794693,2017-03-22T13:51:21.241000,2017-03-22T14:13:05.140000
agencia de viajes,Alisios Tours,AV,Avenida,Tres de Mayo,77,38005.0,38038,Santa Cruz de Tenerife,Ed Maritimo Pt 1 Lc 3,,,,,-16.25955984,28.45814769,2017-03-24T13:44:54.383000,2017-03-24T13:44:54.383000
informador turistico,Alison L Suarez IT,CL,Calle,El Beril,8,38679.0,38001,Adeje,Fañabe Ur Beril Lc 01,,,,,-16.74541788,28.09377684,2017-08-11T11:19:33.178000,2017-08-16T09:08:34.310000
informador turistico,Alison L Suarez IT,CL,Calle,El Beril,8,38679.0,38001,Adeje,Fañabe Ur Beril Lc 01,,,,,-16.74539077,28.09406074,2017-08-11T11:19:33.178000,2017-08-16T09:08:34.310000
vivienda vacacional,Almar Fase 2 VV,PS,Paseo,Humboldt,32,38460.0,38015,Garachico,La Caleta de Interian Ed Almar Es 1 Pl 00,,romeo.tfe@gmail.com,618393232.0,,-16.79161572,28.37285695,2016-12-12T10:33:31,2018-02-08T12:17:45
vivienda vacacional,Almar VV,PS,Paseo,Humboldt,16,38460.0,38015,Garachico,La Caleta de Interian Bq 3/4 Ap 4001,,rambouxdeponte@hotmail.com,922841138.0,,-16.79202309,28.37287927,2016-05-09T12:45:15.374000,2018-02-08T12:36:45.855000
vivienda vacacional,Almar VV,PS,Paseo,Humboldt,16,38460.0,38015,Garachico,La Caleta de Interian Bq 3/4 Ap 322,,rambouxdeponte@hotmail.com,922841138.0,,-16.79204903,28.37288854,2016-05-09T12:45:15.374000,2018-02-08T12:36:45.855000
vivienda vacacional,Almendro VV,CL,Calle,La Degollada,19,38589.0,38005,Arico,Arico Viejo,,,922161258.0,,-16.48420886,28.18152515,2016-05-09T12:45:15.374000,2018-02-08T12:36:45.855000
vivienda vacacional,Almichara VV,CL,Calle,Jose Reyes Martin,11,38612.0,38017,Granadilla de Abona,El Medano Ap 32,,,663602601.0,,-16.53536005,28.04607515,2016-11-03T14:57:13.281000,2018-02-08T12:36:45.855000
vivienda vacacional,Aloe Vera Shared House VV,CL,Calle,Orquidea,5,38612.0,38017,Granadilla de Abona,Arenas de Mar Villas La Galea,,,644737193.0,,-16.52436968,28.05724526,2018-01-11T09:39:01,2018-02-08T12:36:45.855000
vivienda vacacional,Alojamiento Carla VV,AV,Avenida,El Emigrante,6,38687.0,38019,Guía de Isora,Playa San Juan Ed Carla Ap 2A,,,667513097.0,,-16.81631902,28.18018419,2016-05-09T12:45:15.374000,2019-03-22T10:14:18.455000
vivienda vacacional,Alojamiento Carla VV,AV,Avenida,El Emigrante,6,38687.0,38019,Guía de Isora,Playa San Juan Ed Carla Ap 2C,,,667513097.0,,-16.81630591,28.18020079,2016-05-09T12:45:15.374000,2019-03-22T10:14:18.455000
vivienda vacacional,Alojamiento Carla VV,AV,Avenida,El Emigrante,6,38687.0,38019,Guía de Isora,Playa San Juan Ed Carla Ap 2B,,,667513097.0,,-16.81633649,28.18018157,2016-05-09T12:45:15.374000,2019-03-22T10:14:18.455000
vivienda vacacional,Alojamiento Carla VV,AV,Avenida,El Emigrante,6,38687.0,38019,Guía de Isora,Playa San Juan Ed Carla Ap 1C,,,667513097.0,,-16.81630416,28.18018332,2016-05-09T12:45:15.374000,2019-03-22T10:14:18.455000
vivienda vacacional,Alojamiento Carla VV,AV,Avenida,El Emigrante,6,38687.0,38019,Guía de Isora,Playa San Juan Ed Carla Ap 1B,,,667513097.0,,-16.81630329,28.18016846,2016-05-09T12:45:15.374000,2019-03-22T10:14:18.455000
vivienda vacacional,Alojamiento Carla VV,AV,Avenida,El Emigrante,6,38687.0,38019,Guía de Isora,Playa San Juan Ed Carla Ap 1A,,,667513097.0,,-16.8163174,28.18016835,2016-05-09T12:45:15.374000,2019-03-22T10:14:18.455000
vivienda vacacional,Alondras IV,CL,Calle,Montaña Clara ,15,38679.0,38001,Adeje,Pt:16 EDF. ALONDRAS IV,,,667446239.0,,-16.72741519,28.1066104,2019-07-25T14:12:19.006000,2019-07-25T14:12:19.006000
alojamiento extrahotelero,Alondras Park,AV,Avenida,Jose Antonio Tavio Afonso,9,38630.0,38006,Arona,Costa del Silencio Ed Alondras Park,www.alondraspark.com,,0.0,0.0,-16.64071399,28.01015299,2016-05-09T12:45:15,2016-09-01T14:07:43.399000
informador turistico,Alquila En Canarias IT,CL,Calle,Pizarro,2,38618.0,38017,Granadilla de Abona,La Tejita Esc 5 Pl 1 Vd J,,alquilaencanarias@gmail.com,622271580.0,,-16.56217742,28.03467249,2017-04-07T15:01:30,2017-11-13T09:34:21
vivienda vacacional,Alquila en Canarias VV,CL,Calle,Mar Cantabrico,25,38612.0,38017,Granadilla de Abona,El Medano Pl 1 Vd 101,,alquilaencanarias@gmail.com,622271580.0,,-16.53719253,28.05013347,2017-09-26T09:32:25,2018-02-08T12:17:45
vivienda vacacional,Alquila En Canarias VV,CL,Calle,La Ola,4,38588.0,38005,Arico,Abades,,,622271580.0,,-16.44314554,28.14285527,2017-07-05T07:48:42,2017-07-05T07:48:42
vivienda vacacional,Alquila En Canarias VV,CL,Calle,Uruguay,3,38612.0,38017,Granadilla de Abona,El Medano Rs Lagos de Miramar III Bq D Pl 1Ap D 303,,,622271580.0,,-16.53443722,28.04596352,2016-05-19T12:29:12,2018-02-08T12:17:45
vivienda vacacional,Alquila En Canarias VV,AV,Avenida,Mar Adriatico,2,38612.0,38017,Granadilla de Abona,El Medano Rs Los Martinez Bq 3 Pl 0 Vd F,,alquilaencanarias@gmail.com,622271580.0,,-16.53250185,28.0509467,2017-06-05T14:30:00,2018-02-08T12:36:45
vivienda vacacional,Alquila En Canarias VV,CL,Calle,Jose Reyes Martin,5,38612.0,38017,Granadilla de Abona,El Medano Pl 2 Vd 23,,alquilaencanarias@gmail.com,622271580.0,,-16.53629559,28.04540438,2016-05-09T12:45:15,2019-02-25T13:04:54.034000
vivienda vacacional,Alquila En Canarias VV,CL,Calle,El Hierro,9,38612.0,38017,Granadilla de Abona,El Medano Pl 1 Vd 110,,alquilaencanarias@gmail.com,622271580.0,,-16.53961079,28.0468954,2016-05-09T12:45:15,2018-02-08T12:17:45
vivienda vacacional,Alquilacanarias VV,CL,Calle,Tenerife,33,38612.0,38017,Granadilla de Abona,El Medano Ed La Ladera Vd 003,,,622271580.0,,-16.54118569,28.04520574,2019-02-18T14:19:22.995000,2019-02-18T14:19:22.995000
informador turistico,Alquiler De Coches Green Car IT,AV,Avenida,Rafael Puig Lluvina,28,38650.0,38006,Arona,Py Americas CC Las Palmeras Lc 2B,,,,,-16.73215577,28.06127278,2017-08-11T07:38:32.573000,2017-12-13T10:53:58.277000
vivienda vacacional,Alquiler Vacacional La Laguna Tenerife VV,AV,Avenida,Pablo Iglesias,22,38202.0,38023,La Laguna,Pt 3 Vd 09,,,655967612.0,,-16.31898924,28.48534371,2016-10-13T08:52:39,2019-03-20T07:55:20.533000
vivienda vacacional,Alsaca 8-9 VV,AV,Avenida,Maritima,25,38509.0,38011,Candelaria,Ed Alsaca Bq 1 Pl 8 Vd 9,,,605310720.0,,-16.36617486,28.36210937,2016-05-09T12:45:15,2019-01-28T10:22:45.799000
