actividad_tipo,nombre,tipo_via_codigo,tipo_via_descripcion,direccion_nombre_via,direccion_numero,direccion_codigo_postal,municipio_codigo,municipio_nombre,referencia,web,email,telefono,fax,longitud,latitud,fecha_creacion,fecha_actualizacion
bar cafeteria,Agromercado,CL,Calle,Archajara,0,38677,38001,Adeje,P I La Atalaya Agromercado Adeje,,,,,-16.73869354,28.12774441,2017-08-22T07:31:24.578000,2017-08-22T07:31:24.578000
bar cafeteria,Agua Cafe,PS,Paseo,Nuestra Señora Mercedes de Roja,20,38612,38017,Granadilla de Abona,El Medano,,,922178467.0,,-16.53978,28.04358829,2016-05-09T12:45:15.374000,2016-06-07T14:27:30.094000
restaurante,Agua de Coco,AV,Avenida,La Habana,11,38650,38006,Arona,Los Cristianos CC San Telmo Lc 17D,,,,,-16.72237697,28.05189487,2016-09-01T12:07:52.898000,2016-09-02T08:47:02.063000
bar cafeteria,Agua Dulce,AV,Avenida,Los Abrigos,46,38618,38017,Granadilla de Abona,Los Abrigos,,,922170056.0,,-16.59029932,28.02995111,2016-05-09T12:45:15.374000,2015-12-09T09:09:15.175000
restaurante,Aguabuey,CL,Calle,Chasna,1,38600,38017,Granadilla de Abona,,,,922770745.0,,-16.57825751,28.1191353,2016-05-19T12:46:59.460000,2016-06-08T12:59:28.609000
bar,Aguacate Laguna,CL,Calle,Cruz de Candelaria,2,38203,38023,La Laguna,Esq 6 de Diciembre,,,922260816.0,,-16.32236286,28.48853159,2016-05-09T12:45:15.374000,2015-08-26T13:31:44.749000
restaurante,Aguamansa,CR,Carretera,General TF 21 Cuesta de la Villa Granadilla,521,38310,38026,La Orotava,Aguamansa,,,922330638.0,,-16.49814366,28.36282563,2017-03-02T14:24:05.612000,2017-03-02T14:24:05.612000
restaurante,Aguaviva,PS,Paseo,Nuestra Señora Mercedes de Roja,12,38612,38017,Granadilla de Abona,El Medano,,,922179064.0,,-16.539286,28.04399309,2016-05-09T12:45:15.374000,2016-04-15T13:18:17.709000
bar cafeteria,Aguere,CL,Calle,Alberto Einstein,47,38206,38023,La Laguna,San Benito,,,,,-16.32708859,28.49222053,2016-11-09T12:02:47.151000,2016-11-09T12:02:47.151000
bar cafeteria,Aguere,CL,Calle,Obispo Rey Redondo,55,38201,38023,La Laguna,,,,,,-16.318335,28.48951499,2016-05-09T12:45:15.374000,2016-06-01T12:21:40.859000
bar cafeteria,Aguere Cafe,CL,Calle,Herradores,45,38204,38023,La Laguna,Espacio Cultural Aguere,,,,,-16.31689871,28.48752869,2016-05-09T12:45:15,2017-10-03T14:34:12.982000
bar,Aguila,CL,Calle,Tinguafaya,83,38652,38006,Arona,Chayofa Ur Jardines Colgantes Lc 06,,,,,-16.69591882,28.07725375,2017-11-16T14:48:54.244000,2017-11-16T14:48:54.244000
restaurante,Aguilas del Teide,CL,Calle,Tinguafaya,0,38652,38006,Arona,Chayofa Ur Aguilas del Teide Jungle Park,,,922729010.0,,-16.69534975,28.07990517,2017-11-15T13:01:11,2017-11-15T13:05:19.953000
discoteca club,Aguita,CL,Calle,Doctor Antonio Gonzalez,9,38204,38023,La Laguna,,,,922577183.0,,-16.31504411,28.48399455,2016-05-09T12:45:15.374000,2018-12-10T07:49:00.859000
bar,Aguita Salaa,AV,Avenida,Francisco Afonso Carrillo,5,38400,38028,Puerto de la Cruz,Py Jardin Ed Bahia Playa Lc 03C,,,677833241.0,,-16.55918392,28.41169019,2016-11-17T13:08:57.650000,2016-11-18T07:16:57.969000
restaurante,Agulo,CL,Calle,Hornero,25,38107,38038,Santa Cruz de Tenerife,Tincer,,,922619827.0,,-16.30508407,28.44245164,2016-05-09T12:45:15.374000,2015-08-04T10:46:09.756000
tasca,Agustin,CL,Calle,Real Orotava,282,38359,38041,El Sauzal,Ravelo,,,,,-16.43341911,28.45763764,2016-10-05T12:14:17.879000,2016-11-28T13:01:30.629000
restaurante,Agustin y Rosa,CL,Calle,San Sebastian,15,38430,38022,Icod de los Vinos,,,agustinyrosa1950@hotmail.com,922810792.0,,-16.719682,28.36720799,2016-05-09T12:45:15.374000,2016-06-07T14:27:30.094000
restaurante,Aida,CL,Calle,El Carmen,1,38120,38038,Santa Cruz de Tenerife,San Andres,,,922549409.0,0.0,-16.19277669,28.50359019,2016-05-09T12:45:15,2017-12-14T09:45:31.890000
restaurante meson,Ainhoa,AV,Avenida,Juan Carlos I,21,38650,38006,Arona,Los Cristianos CC Multicentro Club 6 Lc 06B,,,922796442.0,,-16.71242724,28.0526284,2017-08-24T13:12:52.733000,2017-08-24T13:12:52.733000
bar cafeteria,Airam,CL,Calle,Adelantado,14,38201,38023,La Laguna,,,,,,-16.3213553,28.49109857,2016-05-09T12:45:15.374000,2015-08-04T13:57:37.255000
restaurante,Aires del Sur,CR,Carretera,General TF 454 Puerto de Santiago,31,38684,38040,Santiago del Teide,Tamaimo,,,,,-16.82166617,28.2627264,2016-05-09T12:45:15.374000,2015-08-04T12:56:56.468000
restaurante tasca,Aisha Tasca,CL,Calle,10 de Agosto,10,38588,38005,Arico,Abades Ur Los Abriguitos Lc 13,,,,,-16.44010634,28.14306465,2016-05-09T12:45:15.374000,2016-06-07T14:27:30.094000
restaurante,Akepikas,CL,Calle,San Sebastian,14,38430,38022,Icod de los Vinos,,,hakhakz@yahoo.com,619378520.0,,-16.720061,28.36705999,2016-05-09T12:45:15.374000,2015-09-07T11:46:59.453000
bar cafeteria,Aki Me Kedo,CR,Carretera,General TF 525 Guimar Arafo,28,38500,38020,Güimar,Chogo,www.facebook.com/BarCafeteriaAkiMeKedo,,822663941.0,,-16.413197,28.33079099,2016-05-09T12:45:15.374000,2015-09-04T13:00:10.008000
restaurante,Al's Carvery,AV,Avenida,Noelia Afonso Cabrera,1,38650,38006,Arona,Py Americas CC Columbus Lc 20,,,922750128.0,,-16.7280446,28.06123306,2017-07-28T09:50:40,2017-08-11T10:40:59.832000
restaurante,Al-Andalus,CL,Calle,El Peso,1,38202,38023,La Laguna,,www.facebook.com/Tasca-Al-Andalus,antoniojesusbarbarodriguez@gmail.com,822023545.0,,-16.31814028,28.4858659,2016-05-09T12:45:15.374000,2018-01-15T14:14:48.364000
bar,Al Borgo 33,CL,Calle,Grande,33,38670,38001,Adeje,,,,,,-16.72482391,28.12140806,2017-03-13T12:21:18.651000,2017-03-13T12:21:18.651000
bar cafeteria,Al fresco,CL,Calle,Callao de Lima,12,38003,38038,Santa Cruz de Tenerife,,,latin_38005@hotmail.com,617512571.0,,-16.25473254,28.46845014,2022-04-22T12:09:52.592000,2022-04-22T12:09:52.592000
cafeteria,Al Gusto,CL,Calle,Aceviño,12,38400,38028,Puerto de la Cruz,Ur La Paz Ed Aceviño,,,922389422.0,,-16.53420986,28.41546293,2016-11-21T08:53:32.868000,2016-11-24T10:23:55.471000
bar,Al Limite,CL,Calle,Heraclio Sanchez,46,38204,38023,La Laguna,,,,922257690.0,,-16.31652798,28.48402879,2016-05-09T12:45:15,2016-07-26T07:44:04
bar cafeteria,Al N 10,CL,Calle,Padre Anchieta,10,38005,38038,Santa Cruz de Tenerife,,,,822665687.0,,-16.25359099,28.46386558,2016-05-09T12:45:15.374000,2015-11-10T14:09:37.670000
restaurante,Al Pomodoro,AV,Avenida,Arzobispo Jose Gonzalez Rivas,28,38611,38017,Granadilla de Abona,San Isidro Lc 1,www.alpomodoro.es,,922393038.0,,-16.560383,28.07848299,2016-05-09T12:45:15.374000,2016-06-29T13:45:59.828000
bar cafeteria,Aladdin,AV,Avenida,Los Menceyes,290,38320,38023,La Laguna,La Cuesta,,,922798580.0,,-16.28940417,28.46878988,2016-05-09T12:45:15,2016-06-29T10:30:34.487000
bar,Aladins,CL,Calle,Mexico,3,38650,38006,Arona,Py Americas CC Americas Shopping Lc 08,,,,,-16.73370342,28.06093462,2017-08-09T14:01:18.117000,2017-08-10T07:31:45.060000
bar,Alajero,CL,Calle,San Alejandro,2,38108,38023,La Laguna,La Hornera,,,,,-16.30111744,28.4545322,2016-05-09T12:45:15.374000,2016-04-28T13:14:36.800000
restaurante tasca,Alanda Tasca,AV,Avenida,Francisco Afonso Carrillo,5,38400,38028,Puerto de la Cruz,Py Jardin Ed Bahia Playa Lc 11,,,922386907.0,,-16.55939487,28.41137864,2016-11-17T12:34:30.067000,2016-11-17T12:34:30.067000
bar,Alayon,AV,Avenida,La Marina,1,38618,38017,Granadilla de Abona,Los Abrigos,,,,,-16.59407598,28.0289926,2017-04-17T13:07:02.634000,2018-06-21T14:57:09.072000
bar,Alazan,CL,Calle,Alvarez de Lugo,36,38004,38038,Santa Cruz de Tenerife,,,,600246182.0,,-16.25805387,28.46810489,2016-05-09T12:45:15.374000,2016-01-08T08:07:15.141000
restaurante,Alazan,CL,Calle,Jesus Dominguez Grillo,9,38650,38006,Arona,Los Cristianos Ed Adelaida,,,922790286.0,,-16.71996887,28.05070698,2016-09-06T09:33:10,2016-09-06T09:33:30.450000
cafeteria,Alba,CL,Calle,Pitera,5,38400,38028,Puerto de la Cruz,Ur La Paz Ed Ikarus Lc B11,,,922387100.0,,-16.53901822,28.41607728,2016-11-17T09:37:44.657000,2016-11-17T09:37:44.657000
bar cafeteria,Alba,AV,Avenida,Los Sabandeños,6,38650,38006,Arona,Los Cristianos,,,,,-16.71491991,28.05446948,2016-05-09T12:45:15.374000,2016-06-13T10:17:20.045000
restaurante,Albatros,AV,Avenida,Atlantico,4,38639,38035,San Miguel,Golf del Sur Ed Royal Parque Albatros,,,922738802.0,,-16.61095484,28.02651927,2017-04-24T14:28:01,2019-01-28T10:22:45.799000
restaurante buffet,Albatros,AV,Avenida,Adeje 300,3,38678,38001,Adeje,Py Paraiso CC Oasis Paraiso,,,922740726.0,,-16.77476107,28.12117749,2016-05-09T12:45:15.374000,2019-03-20T12:49:58.092000
bar cafeteria,Albergue Montes de Anaga,CR,Carretera,General TF 123 Bailadero Chamorga,0,38129,38038,Santa Cruz de Tenerife,Anaga,www.alberguesdetenerife.net,alberguedeanaga@idecogestion.net,660292957.0,,-16.20031828,28.54989608,2017-02-06T12:59:57,2018-06-21T10:06:38.112000
bar,Alberto,CL,Calle,Arure,3,38626,38006,Arona,Cabo Blanco,,,678110074.0,922765251.0,-16.67788512,28.0764492,2016-06-07T14:34:05,2017-06-13T12:25:05.085000
bar cafeteria,Alberto,CL,Calle,La Florida,13,38626,38006,Arona,Valle San Lorenzo,,lepard.sn@gmail.com,627087882.0,0.0,-16.66930496,28.0864198,2016-05-09T12:45:15.374000,2016-06-01T12:29:38.797000
cafeteria,Alberto's,CL,Calle,Chiyero,1,38400,38028,Puerto de la Cruz,,,,922386061.0,,-16.55012469,28.41003025,2016-11-23T14:40:24.908000,2017-01-24T15:03:07.837000
restaurante,Alborada,AV,Avenida,Fernando Salazar Gonzalez,11,38630,38006,Arona,Costa del Silencio Ed Alborada,,,922730060.0,,-16.65340687,28.00803395,2017-08-23T10:41:57.844000,2017-08-23T10:41:57.844000
bar cafeteria,Alborada,CL,Calle,Simon Bolivar,3,38007,38038,Santa Cruz de Tenerife,Barrio Los Gladiolos,,,922202863.0,,-16.269701,28.46429799,2016-05-09T12:45:15.374000,2016-04-04T14:32:24.449000
restaurante,Alborada,CL,Calle,Juan de Avila,4,38009,38038,Santa Cruz de Tenerife,Chamberi,,,660410794.0,,-16.27440632,28.45149371,2016-11-23T09:27:46.247000,2016-11-23T09:27:46.247000
bar,Alcampo,AU,"Autopista, autovía",TF 5 Norte,0,38312,38026,La Orotava,CC La Villa Lc F1.1 Supermercado Alcampo,www.alcampo.es,,922326363.0,,-16.5475005,28.39561123,2017-03-21T14:00:34.723000,2019-03-20T12:43:55.362000
restaurante,Alegre Buffet,AV,Avenida,El Paso,20,38108,38023,La Laguna,Los Majuelos,,,,,-16.3010931,28.45972629,2016-05-09T12:45:15.374000,2016-10-13T08:55:17.610000
cafeteria,Alegria,RB,Rambla,Doctor Perez,10,38390,38039,Santa Úrsula,,,,922302324.0,,-16.49095187,28.42579251,2016-05-09T12:45:15,2016-04-27T12:25:22
bar,Aleix Queli,CR,Carretera,General TF 42 Icod Buenavista,19,38458,38015,Garachico,El Guincho,,,,,-16.74225907,28.3736488,2016-11-08T09:16:50,2017-02-21T14:07:47.739000
bar cafeteria,Alejandra,CM,Camino,Santa Rosa de Lima,38,38330,38023,La Laguna,Guamasa,,,922643290.0,,-16.37119759,28.49413359,2016-05-09T12:45:15.374000,2015-10-27T09:36:00.717000
bar,Alejandro's Bar,AV,Avenida,Los Pueblos,26,38660,38001,Adeje,Py Americas Ed Laguna Park Lc B01,,,,,-16.73031135,28.07960547,2017-08-03T11:37:36.446000,2017-08-03T11:44:08.813000
restaurante,Aleluyas del Paladar,CR,Carretera,Provincial TF 217,173,38390,38039,Santa Úrsula,Cuesta de la Villa,,aleluyasdelpaladar@hotmail.com,922385956.0,,-16.50330425,28.41752443,2016-05-09T12:45:15,2018-02-01T13:12:03.857000
cafeteria,Alemana,CL,Calle,San Felipe,44,38400,38028,Puerto de la Cruz,,,,,,-16.553896,28.41639799,2016-05-09T12:45:15.374000,2017-01-24T12:29:59.516000
bar,Alena,CL,Calle,Espigon Benchijigua,11,38650,38006,Arona,Los Cristianos Muelle,,,,,-16.71882885,28.04738009,2016-05-09T12:45:15,2018-12-10T07:49:00.859000
bar,Alex,CL,Calle,San Honorato,1,38203,38023,La Laguna,San Honorato,,,922256004.0,,-16.31978492,28.48694461,2016-11-15T11:34:10.268000,2016-11-15T11:34:10.268000
bar cafeteria,Alexander,AV,Avenida,Los Pueblos,26,38660,38001,Adeje,Py Americas Ed Laguna Park Lc 21,,,,,-16.73015893,28.07981593,2017-08-03T12:12:54.936000,2017-09-28T09:15:20.957000
cafeteria,Alexia's,CL,Calle,Juan Pedro Rodriguez Cruz,2,38508,38020,Güimar,Puertito de Guimar,,,,,-16.37254738,28.29591962,2016-11-08T14:16:57.427000,2019-02-25T12:37:04.539000
bar,Alfe,AV,Avenida,San Martin de Porres,1,38627,38006,Arona,Cabo Blanco,,,,,-16.67152213,28.07394952,2017-08-23T08:51:27.754000,2017-08-23T08:51:27.754000
bar,Alhambra,CL,Calle,Monaco,6,38650,38006,Arona,Los Cristianos Ed Andalucia,,,922793291.0,,-16.714469,28.05469004,2017-08-25T07:58:19.574000,2017-08-25T07:58:19.574000
restaurante,Alia,CL,Calle,Barcelona,3,38204,38023,La Laguna,,,,,,-16.31512853,28.48550031,2017-08-02T11:54:57.545000,2017-08-02T11:54:57.545000
restaurante,Alice,AV,Avenida,Rafael Puig Lluvina,19,38650,38006,Arona,Py Americas CC City Center Lc 01,www.facebook.com/pages/Restaurante-Alice,,922719633.0,922789685.0,-16.73238323,28.05917156,2017-08-04T09:01:09,2017-08-04T09:02:33.588000
bar cafeteria,Alisios Canarios,AV,Avenida,Isora,113,38680,38019,Guía de Isora,,,,922850851.0,,-16.78375694,28.21424043,2016-05-09T12:45:15.374000,2015-08-04T12:51:52.035000
bar cafeteria,Alma,AV,Avenida,El Palmar,64,38632,38006,Arona,El Palmar Ed Flamingo Lc 04,,,,,-16.70136642,28.02494057,2017-08-25T10:38:27.874000,2017-08-25T10:38:27.874000
bar cafeteria,Alma de Cafe,CL,Calle,La Amistad,9,38500,38020,Güimar,,,,922511217.0,,-16.41228148,28.31434929,2016-05-09T12:45:15.374000,2015-09-04T13:00:10.008000
bar cafeteria,Alma Llanera,CR,Carretera,General TF 657 Cabo Blanco,212,38627,38006,Arona,Cabo Blanco,,,922720052.0,,-16.66806902,28.07011714,2016-08-11T14:02:24,2019-03-20T07:55:20.533000
restaurante,Alma y Cafe,CL,Calle,Los Barros,3,38428,38034,San Juan de la Rambla,,,,685580830.0,,-16.63593784,28.38209626,2019-02-13T14:15:14.088000,2019-02-13T14:15:14.088000
cafeteria,Almano Burger,CR,Carretera,España TF 217,26,38390,38039,Santa Úrsula,Ed El Dorado Lc 4,,,922337173.0,,-16.48991844,28.42531201,2016-05-23T10:28:30.409000,2018-01-29T09:07:19.310000
bar,Almar,AV,Avenida,Maritima,23,38509,38011,Candelaria,Ed Batayola Lc 7,,,922504261.0,,-16.36615515,28.36185922,2016-10-04T10:25:05.725000,2016-10-05T08:01:00.589000
bar cafeteria,Almeida,AV,Avenida,Los Majuelos,71,38107,38038,Santa Cruz de Tenerife,La Gallega,,,629132395.0,,-16.31965952,28.4350755,2016-05-09T12:45:15.374000,2016-05-12T07:48:06.980000
restaurante,Almejor,AV,Avenida,España,10,38660,38001,Adeje,San Eugenio Ht Hovima Santa Maria Lc 09B,,,922796326.0,,-16.73264364,28.08156963,2017-08-03T12:33:37.069000,2017-08-17T09:21:05.012000
sala de fiestas,Aloha,AV,Avenida,La Salle,22,38005,38038,Santa Cruz de Tenerife,Ed Gran Via Lc 9,,,922210993.0,,-16.25696026,28.4614495,2016-05-09T12:45:15.374000,2016-01-26T12:57:14.686000
bar cafeteria zumeria,Aloha,AV,Avenida,Maritima,29,38509,38011,Candelaria,Las Caletillas Ed Naiguata BQ 3 Lc 2,,,,,-16.36434947,28.36584688,2016-10-04T10:15:26,2017-01-24T14:10:45.940000
bar,Alojera,CL,Calle,San Martin,65,38001,38038,Santa Cruz de Tenerife,,,,922649026.0,,-16.25055576,28.47337975,2017-04-21T12:45:17.613000,2017-04-21T12:45:17.613000
restaurante,Alojera,CL,Calle,San Isabel ,22,38627,38006,Arona,Cabo Blanco,,,922720020.0,,-16.67127986,28.07561515,2016-07-04T09:37:03.612000,2017-01-25T12:32:37.600000
bar,Alondras Park,CL,Calle,Minerva,16,38630,38006,Arona,Costa del Silencio Ed Alondras Park,,,922785172.0,,-16.640689,28.0101512,2016-06-07T14:43:51,2017-03-27T10:48:23.995000
restaurante,Alonso,CR,Carretera,General TF 263 San Miguel de Geneto,170,38296,38023,La Laguna,San Miguel de Geneto,,,,,-16.31509667,28.45928183,2016-05-09T12:45:15,2019-02-13T09:34:39.548000
bar,Alonso,CL,Calle,Emeterio Gutierrez Arbelo,8,38678,38001,Adeje,Armeñime,,,,,-16.75492959,28.12967709,2017-08-22T08:10:04.549000,2017-08-22T08:10:04.549000
bar,Alonso,CS,Caserío,Afur,43,38139,38038,Santa Cruz de Tenerife,Afur,,,,,-16.24908573,28.55506087,2016-08-18T09:23:26,2017-11-24T10:48:19
bar cafeteria,Alonso,AV,Avenida,Fernando Salazar Gonzalez,17,38631,38006,Arona,Las Galletas,,,0.0,0.0,-16.65400581,28.00688777,2016-05-09T12:45:15.374000,2016-06-01T12:33:56.726000
bar,Alonso,AV,Avenida,Venezuela,40,38008,38038,Santa Cruz de Tenerife,Bo Salud Esq Cl Mencey Acaymo,,,922201616.0,,-16.27198214,28.47032054,2016-10-13T13:00:03.406000,2016-10-13T13:00:03.406000
bar,Alonso,CM,Camino,San Roque,8,38613,38052,Vilaflor,El Salguero,,,,,-16.64237131,28.1610121,2016-05-17T10:55:38.457000,2016-06-07T14:41:53.972000
bar,Alpi,AV,Avenida,Jose Antonio Tavio Afonso,3,38630,38006,Arona,Costa del Silencio CC Chaparral Lc 003C,,,922785406.0,,-16.64673682,28.0114002,2016-08-25T13:28:58.579000,2016-08-25T13:28:58.579000
restaurante,Alt Minchen,CL,Calle,Aceviño,8,38400,38028,Puerto de la Cruz,Ur La Paz Ht Bonanza,,,,,-16.53598464,28.41508923,2016-11-25T13:05:18,2017-03-23T12:39:36
bar,Altagay,CL,Calle,Oceano Indico,13,38240,38023,La Laguna,Punta del Hidalgo Ed Altagay,,,,,-16.33223511,28.56897744,2017-08-08T08:05:31.187000,2019-02-20T13:04:26.379000
restaurante,Altagay,CL,Calle,Oceano Indico,13,38240,38023,La Laguna,Punta del Hidalgo Ed Altagay,,,922157130.0,,-16.33228478,28.56898182,2016-05-09T12:45:15.374000,2019-02-20T13:04:26.379000
cafeteria,Altamira Cup Cafe,CL,Calle,El Beril,5,38679,38001,Adeje,Fañabe Ur Beril Ap Altamira Lc 01,,,,,-16.74644538,28.09355112,2017-08-11T11:00:04.466000,2017-08-11T11:00:04.466000
restaurante,Altavista,CR,Carretera,General TF 51 La Escalona,5,38614,38052,Vilaflor,La Escalona,,,922725117.0,,-16.673038,28.11670899,2016-05-09T12:45:15.374000,2015-12-01T08:53:49.525000
cafeteria,Altemar,CL,Calle,Noelia Afonso Cabrera,8,38650,38006,Arona,Py Americas Ap Altemar Lc 02,,,922791637.0,,-16.72946332,28.05880331,2017-08-17T10:37:23.034000,2017-08-17T10:37:23.034000
bar,Alton Towers,AV,Avenida,El Jable,47,38678,38001,Adeje,Callao Salvaje CC Esmeralda Lc 26B,,,,,-16.78297945,28.12871457,2017-08-03T12:53:09.999000,2017-08-03T12:57:57.087000
bar,Alvaro,AV,Avenida,Rafael Puig Lluvina,5,38660,38001,Adeje,Py Americas CC Ocean Center Lc 10,,,922791406.0,,-16.73250722,28.07061278,2017-08-21T09:42:33.480000,2019-02-13T12:51:12.715000
cafeteria,All Day Cafe,CL,Calle,Alfaro,9,38003,38038,Santa Cruz de Tenerife,Ed Franfer Esq Cl Carmen Monteverde,,,922283114.0,,-16.2546712,28.46666903,2016-08-18T09:27:48,2016-10-26T10:18:02.191000
bar,All Star Cafe,AV,Avenida,25 de Abril,79,38430,38022,Icod de los Vinos,,,,661067954.0,,-16.71360111,28.36985597,2017-03-06T09:22:44.752000,2017-03-06T09:22:44.752000
bar cafeteria,Allday,CR,Carretera,General TF 111 Valle Tabares,28,38320,38023,La Laguna,La Cuesta Ed Hican III Lc 2,,,,,-16.28971556,28.47096213,2016-05-09T12:45:15.374000,2019-02-25T12:52:36.934000
bar cafeteria,Am Eck,AV,Avenida,Maritima,29,38683,38040,Santiago del Teide,Puerto de Santiago,,,629244970.0,,-16.84106455,28.2313505,2016-05-09T12:45:15,2017-10-26T14:22:51.127000
restaurante,Amadeus,AV,Avenida,Colon,5,38660,38001,Adeje,San Eugenio CC Puerto Colon Lc 108,,,,,-16.73591915,28.07866645,2017-08-04T12:55:53.527000,2017-08-10T09:31:09.766000
bar,Amalfi,AV,Avenida,Rafael Puig Lluvina,10,38650,38006,Arona,Py Americas CC Veronica I Lc 32,,,,,-16.73177036,28.06509891,2016-09-09T09:08:02.735000,2016-09-09T09:36:24.869000
restaurante,Amanda,AV,Avenida,España,10,38660,38001,Adeje,San Eugenio Ht Hovima Santa Maria Lc 12-13-14,,,,,-16.73279639,28.0814698,2017-08-03T12:29:06.261000,2017-08-17T09:21:05.012000
restaurante,Amarca,AV,Avenida,Maritima,27,38430,38022,Icod de los Vinos,Py San Marcos,,,922815136.0,,-16.72391424,28.37738991,2017-01-30T14:39:08,2017-03-06T08:00:56.786000
restaurante,Amaya,CL,Calle,El Cedro,6,38108,38023,La Laguna,Los Andenes,,,922644325.0,,-16.30424737,28.4475438,2016-05-09T12:45:15,2016-07-11T09:33:48.985000
bar cafeteria,Amazonas,AV,Avenida,Ocira,23,38588,38005,Arico,Abades Ur Los Abriguitos Lc A6,,,922166250.0,,-16.44019525,28.14286635,2016-05-09T12:45:15.374000,2015-09-03T13:02:40.839000
bar,Amazonas II,PZ,"Plaza, plazoleta",San Cristobal,30,38204,38023,La Laguna,La Milagrosa,,,922262561.0,,-16.31420392,28.48455221,2017-05-24T14:30:48.331000,2017-05-24T14:30:48.331000
restaurante,Amazonia Canaria,AV,Avenida,Quinto Centenario,1,38660,38001,Adeje,Py Americas Ed Las Terrazas Lc 06,,,,,-16.72667722,28.06771227,2017-08-04T09:47:43.067000,2017-08-04T09:47:43.067000
restaurante,Ambassadeur,AV,Avenida,Arquitecto Gomez Cuesta,2,38650,38006,Arona,Py Americas CC Starco Lc 501-502,,,922751774.0,,-16.73040297,28.06519176,2016-09-01T13:45:48.244000,2016-09-01T13:45:48.244000
restaurante,Amberes,AV,Avenida,Rafael Puig Lluvina,4,38650,38006,Arona,Py Americas CC Veronica II Lc 21-35,,,922790523.0,,-16.73231449,28.06615619,2016-09-08T12:11:08.295000,2016-10-06T14:04:35.798000
restaurante,Ambiente,AV,Avenida,Marques Villanueva del Prado,6,38400,38028,Puerto de la Cruz,Ed Vallesol Lc 06,,,,,-16.54205086,28.41316895,2017-03-27T11:59:45,2017-11-17T13:51:35
café,Ambiente,AV,Avenida,Rafael Puig Lluvina,16,38660,38001,Adeje,Py Americas CC Galaxia Lc 01B,,,,,-16.73096485,28.07109167,2017-08-16T11:44:14.740000,2017-08-16T11:44:14.740000
bar,Ambrosio y Holanda,CL,Calle,Marques de Bajamar,36,38320,38023,La Laguna,La Cuesta,,,,,-16.28632487,28.47225419,2016-05-09T12:45:15,2017-10-26T10:01:50.765000
bar cafeteria,America 1,CL,Calle,Bethencourt Alfonso,35,38002,38038,Santa Cruz de Tenerife,Ed Chicharro Pl B,,,922249430.0,,-16.25091065,28.46738741,2016-05-09T12:45:15.374000,2019-02-08T09:53:44.355000
bar,American Bar,AV,Avenida,Los Menceyes,427,38320,38023,La Laguna,La Cuesta,,,,,-16.28418502,28.467552,2016-11-09T12:21:48.089000,2016-11-09T12:21:48.089000
bar,American Burger,AV,Avenida,Maritima,31,38683,38040,Santiago del Teide,Puerto de Santiago CC Seguro de Sol,,,,,-16.84023107,28.23065457,2016-09-30T10:57:18.998000,2016-09-30T10:57:18.998000
restaurante,American Dreams,AV,Avenida,Rafael Puig Lluvina,12,38650,38006,Arona,Py Americas Ht Tenerife Sol Lc A2,,,922798784.0,,-16.7315552,28.06418742,2017-08-24T07:59:46,2017-08-25T12:47:26.631000
restaurante,American Friend Chicken,AV,Avenida,Arquitecto Gomez Cuesta,4,38650,38006,Arona,Py Americas Ed Torres de Yomely Lc 02,,,922652022.0,,-16.73000298,28.06594089,2017-03-14T09:05:52.448000,2017-03-29T13:04:39.182000
restaurante,Amici Miei,AV,Avenida,La Habana,12,38650,38006,Arona,Los Cristianos Ed Cristianos III Lc 4AB,,,,,-16.72351671,28.05378523,2016-08-26T10:30:57.425000,2016-08-26T10:34:44.141000
